0.0 0.0 -1.5 0.0 0.0
0.024687530306060607 9.9999847173 -1.4943268833 -0.010119543286 -0.00096745381803
0.04937506061212121 9.9999733039 -1.4830328523 -0.030518409006 -0.0027407116694
0.07406259091818182 9.9999368629 -1.4661655612 -0.061485060546 -0.0051039251632
0.09875012122424243 0.50189601036 -1.4491480431 -0.093921294131 -0.0067514316601
0.12343765153030303 -9.9999097463 -1.4379035256 -0.11785807856 -0.0061578987763
0.14812518183636364 -9.9999472063 -1.4323494452 -0.13372573551 -0.0030460762924
0.17281271214242425 -9.9999573726 -1.4324117485 -0.14182264082 0.0027884110179
0.19750024244848485 -9.9999605869 -1.4380250891 -0.1423149159 0.011473279497
0.22218777275454543 -9.9999604805 -1.4491326456 -0.13523731936 0.023057516602
0.24687530306060607 -9.9999579119 -1.4656856253 -0.12049478186 0.037509856192
0.27156283336666664 -9.9999526865 -1.4876423912 -0.097864904288 0.054718003755
0.2962503636727273 -9.9999436076 -1.5149670264 -0.067002631918 0.074490264524
0.32093789397878786 -9.9999274069 -1.5476270105 -0.027449379252 0.096563029586
0.3456254242848485 -9.9998939058 -1.5855895386 0.021349823783 0.12061988948
0.37031295459090907 -9.9997901679 -1.6288158791 0.080016215498 0.14633074753
0.3950004848969697 -6.8854137534 -1.6754973829 0.14609238311 0.17313348835
0.41968801520303034 9.999801434 -1.7161054005 0.20374088698 0.19913932481
0.44437554550909086 9.9999006373 -1.7507620693 0.25390917449 0.22410986468
0.4690630758151515 9.9999328768 -1.779584681 0.29745540335 0.24782558917
0.49375060612121213 9.9999485783 -1.8026841644 0.33514448025 0.27010052641
0.5184381364272727 9.999957688 -1.8201646162 0.36765073318 0.29078632767
0.5431256667333333 9.9999635122 -1.8321234126 0.39556399205 0.30977063281
0.5678131970393939 9.9999674633 -1.838651615 0.41939711791 0.32697270091
0.5925007273454546 9.9999702445 -1.8398345009 0.43959384314 0.34233802461
0.6171882576515152 9.9999722432 -1.8357521236 0.45653629838 0.35583286536
0.6418757879575757 9.9999736894 -1.8264798482 0.47055191079 0.36743918135
0.6665633182636364 9.9999747267 -1.8120888391 0.48191953779 0.37715015359
0.691250848569697 9.9999754487 -1.7926464891 0.49087480114 0.38496636913
0.7159383788757575 9.9999759176 -1.768216786 0.49761463877 0.39089264542
0.7406259091818181 9.9999761755 -1.7388606221 0.50230111734 0.39493544588
0.7653134394878788 9.9999762505 -1.7046360475 0.50506455648 0.39710082585
0.7900009697939394 9.9999761609 -1.6655984743 0.50600601584 0.39739284959
0.8146885001 9.9999759172 -1.6218008343 0.50519918988 0.39581242743
0.8393760304060607 9.999975524 -1.5732936955 0.5026917474 0.39235653362
0.8640635607121213 9.9999749805 -1.5201253399 0.49850614309 0.38701777828
0.8887510910181817 9.9999742809 -1.4623418048 0.49263991844 0.37978432061
